time,ax,ay,az,atotal
7.6147520542144775,2.55,-4.47,2.99,5.95
7.616866111755371,2.73,-4.71,3.81,6.64
7.618908882141113,2.8,-4.79,4.06,6.87
7.621124029159546,3.01,-4.9,3.51,6.73
7.637389183044434,3.66,-5.05,2.06,6.56
7.639293193817139,4.68,-5.24,-0.2,7.02
7.6434831619262695,5.85,-5.4,-2.64,8.38
7.653767108917236,7.0,-5.57,-4.75,10.12
7.663905143737793,7.01,-4.88,-5.72,10.27
7.673870086669922,6.39,-5.03,-6.11,10.17
7.716008186340332,5.37,-6.05,-5.68,9.88
7.718016147613525,3.11,-4.88,-4.34,7.23
7.720041990280151,1.0,-3.42,-3.0,4.65
7.7224321365356445,0.36,-3.51,-1.75,3.93
7.7247350215911865,0.07,-3.53,-0.42,3.55
7.733394145965576,-0.2,-2.53,1.32,2.86
7.743599891662598,-0.13,-1.64,3.89,4.22
7.753014087677002,0.23,-0.6,5.85,5.88
7.763296127319336,1.65,-0.12,5.89,6.11
7.773359060287476,3.59,-0.33,4.14,5.48
7.815433025360107,4.54,1.85,1.12,5.02
7.8175811767578125,4.48,5.0,-2.3,7.09
7.8193440437316895,5.21,4.42,-4.29,8.06
7.821840047836304,4.56,1.79,-3.58,6.06
7.824214935302734,1.27,0.8,-1.34,2.01
7.8329548835754395,-2.17,0.48,1.09,2.47
7.84257698059082,-3.72,-0.34,2.52,4.5
7.852905988693237,-3.51,-0.26,3.32,4.83
7.862796068191528,-2.45,0.73,4.02,4.76
7.873158931732178,-1.22,1.77,4.87,5.32
7.915727138519287,-0.46,2.55,5.66,6.22
7.917789936065674,-0.44,2.98,5.57,6.33
7.919587135314941,-0.92,3.3,4.33,5.52
7.922041893005371,-1.43,3.3,1.95,4.09
7.924139976501465,-2.27,3.71,-0.62,4.39
7.931824207305908,-3.2,4.63,-2.86,6.31
7.94248104095459,-3.7,5.26,-4.55,7.87
7.9523420333862305,-3.76,5.92,-5.09,8.66
7.9623260498046875,-2.98,5.92,-4.63,8.08
7.971860885620117,-2.09,5.31,-3.59,6.74
8.015832901000977,-2.28,5.64,-2.05,6.41
8.01796817779541,-2.99,5.59,-0.44,6.35
8.019975185394287,-3.84,4.22,0.62,5.73
8.022494077682495,-5.18,2.71,0.94,5.92
8.024842023849487,-6.42,1.66,0.98,6.7
8.029947996139526,-7.06,1.13,1.25,7.25
8.040179014205933,-7.28,1.59,2.09,7.73
8.05023717880249,-6.06,1.63,2.19,6.64
8.06073808670044,-2.18,-1.39,0.7,2.67
8.07010793685913,0.63,-3.21,-1.14,3.46
8.080860137939453,0.85,-1.41,-1.67,2.34
8.116950035095215,-0.73,2.65,-0.21,2.75
8.119122982025146,-1.3,3.59,2.02,4.31
8.120914936065674,-0.96,0.11,3.55,3.67
8.123392105102539,-2.88,-2.32,3.6,5.16
8.12962818145752,-5.21,-3.96,3.04,7.21
8.139581203460693,-6.53,-5.11,2.39,8.62
8.149754047393799,-6.62,-5.34,2.27,8.8
8.160070896148682,-5.36,-4.77,3.16,7.84
8.16955304145813,-2.79,-4.11,4.18,6.49
8.17983603477478,0.72,-4.03,4.89,6.37
8.215764999389648,2.78,-3.22,5.43,6.89
8.217952013015747,2.84,-2.73,5.24,6.55
8.219851016998291,1.96,-3.41,3.21,5.07
8.222357988357544,0.99,-4.04,0.33,4.17
8.22900390625,0.46,-4.19,-2.47,4.88
8.23940896987915,1.06,-4.2,-4.69,6.38
8.248915195465088,2.72,-4.45,-6.1,8.02
8.259343147277832,5.51,-5.79,-6.91,10.56
8.26898193359375,7.64,-7.0,-6.93,12.46
8.27933406829834,7.73,-7.25,-6.01,12.18
8.315499067306519,5.49,-5.65,-4.07,8.86
8.31787395477295,3.47,-5.16,-2.07,6.55
8.319648027420044,2.56,-5.98,-0.52,6.52
8.32212209701538,1.79,-5.96,-0.36,6.23
8.328985214233398,1.12,-5.06,-1.16,5.31
8.338543891906738,1.14,-4.04,-1.86,4.59
8.348493099212646,2.01,-3.04,-2.67,4.51
8.358684062957764,3.31,-2.11,-3.96,5.57
8.368371963500977,4.54,-0.31,-5.04,6.79
8.378782987594604,5.19,1.89,-5.29,7.64
8.416577100753784,4.65,3.28,-4.09,7.0
8.41971206665039,4.08,1.87,-1.28,4.66
8.42148208618164,2.72,-1.9,2.44,4.11
8.4238920211792,-0.74,-2.66,6.8,7.33
8.42805004119873,-3.42,-0.78,9.84,10.44
8.437872886657715,-2.9,0.76,9.83,10.27
8.4483962059021,-0.26,1.44,7.01,7.16
8.458324909210205,1.33,2.9,3.13,4.46
8.46796202659607,1.93,3.75,0.0,4.21
8.478279113769531,1.57,4.22,-1.52,4.75
8.516676902770996,1.05,4.37,-1.91,4.88
8.519568920135498,0.66,3.6,-1.13,3.83
8.521368980407715,-0.67,3.66,0.82,3.81
8.523706912994385,-2.29,4.28,1.91,5.21
8.527745008468628,-3.14,4.56,1.32,5.69
8.537322044372559,-3.3,5.3,-0.33,6.25
8.54753303527832,-2.99,5.55,-2.77,6.88
8.557701110839844,-2.83,5.37,-4.87,7.78
8.567769050598145,-3.89,5.03,-6.12,8.82
8.577713012695312,-5.27,4.26,-4.12,7.93
8.616766929626465,-6.54,3.08,-1.94,7.48
8.61969804763794,-9.14,2.48,-0.09,9.47
8.621608018875122,-10.74,1.39,0.64,10.84
8.624112129211426,-10.07,0.08,0.65,10.09
8.630783081054688,-8.22,-0.44,1.12,8.3
8.641109943389893,-5.97,-0.57,2.52,6.5
8.651223182678223,-4.34,0.41,3.68,5.7
8.661097049713135,-2.47,0.91,2.26,3.46
8.670743942260742,0.46,-0.44,-1.22,1.37
8.718201160430908,3.75,-2.5,-4.41,6.3
8.72031021118164,6.06,-3.16,-5.49,8.76
8.722323894500732,4.9,-0.89,-3.05,5.83
8.724802017211914,1.95,1.31,1.56,2.81
8.727191925048828,0.91,-0.64,5.56,5.67
8.730402946472168,0.09,-2.7,6.98,7.48
8.74052619934082,-0.64,-3.54,6.1,7.08
8.750330924987793,-0.49,-4.02,3.63,5.43
8.760674953460693,0.29,-4.48,1.15,4.63
8.77032208442688,0.93,-4.07,-0.08,4.17
8.818072080612183,1.55,-3.14,0.11,3.5
8.820237159729004,2.25,-2.5,1.03,3.51
8.822309970855713,2.53,-2.65,1.68,4.03
8.824900150299072,2.62,-3.26,1.75,4.53
8.827309131622314,2.78,-4.09,1.32,5.11
8.829729080200195,2.74,-4.53,0.58,5.32
8.840234994888306,2.75,-4.66,-0.97,5.49
8.849791049957275,3.34,-4.95,-3.63,6.98
8.860459089279175,4.01,-5.15,-6.05,8.89
8.86989688873291,4.49,-5.04,-6.56,9.41
8.918484210968018,4.4,-5.07,-5.46,8.65
8.920584201812744,3.58,-5.36,-2.58,6.94
8.92264699935913,2.2,-5.86,0.65,6.29
8.925183057785034,0.73,-6.77,2.44,7.23
8.927608013153076,-0.45,-7.18,2.74,7.69
8.930042028427124,-0.71,-6.54,1.75,6.8
8.939256191253662,0.06,-5.25,0.48,5.27
8.949599027633667,0.88,-2.92,-0.17,3.05
8.959752082824707,1.53,0.69,-1.12,2.01
8.969704151153564,2.97,3.31,-2.73,5.21
9.018045902252197,3.66,4.86,-2.92,6.74
9.020289897918701,2.77,7.11,-1.14,7.71
9.021998882293701,2.7,6.94,1.08,7.52
9.024351119995117,2.78,3.87,3.32,5.8
9.026607036590576,0.19,3.29,5.49,6.4
9.028795003890991,-2.11,3.32,6.97,8.0
9.038685083389282,-3.24,3.08,6.61,7.97
9.048811912536621,-3.83,3.11,4.34,6.57
9.058995008468628,-3.67,3.33,1.19,5.09
9.068458080291748,-2.59,3.68,-1.24,4.66
9.118649959564209,-0.7,4.18,-2.5,4.92
9.120724201202393,1.27,4.54,-2.48,5.32
9.12276315689087,2.31,4.65,-1.83,5.5
9.125226020812988,2.0,4.38,-0.85,4.88
9.127521991729736,0.73,3.38,0.09,3.45
9.129832029342651,-1.01,2.64,0.81,2.94
9.138233184814453,-2.9,2.68,0.68,4.0
9.148210048675537,-3.93,2.64,-0.48,4.75
9.158073902130127,-3.87,2.81,-2.21,5.26
9.168680191040039,-2.58,2.85,-3.93,5.49
9.218025207519531,-0.6,2.68,-4.39,5.17
9.22002100944519,0.55,2.93,-2.83,4.11
9.221782207489014,-0.33,2.95,-0.22,2.97
9.224207878112793,-2.83,2.16,1.75,3.96
9.226654052734375,-5.8,1.16,2.5,6.42
9.229052066802979,-7.68,-0.15,1.94,7.92
9.237454891204834,-8.15,-1.44,1.16,8.35
9.248178958892822,-7.28,-1.83,1.11,7.58
9.258321046829224,-5.26,-1.99,1.65,5.86
9.267940998077393,-3.65,-1.67,2.54,4.75
9.31850290298462,-2.99,-0.45,2.88,4.17
9.320502996444702,-1.88,0.26,1.74,2.57
9.3225679397583,0.29,-0.37,-0.93,1.04
9.325033187866211,1.98,-1.24,-3.47,4.18
9.32741904258728,2.17,-0.97,-5.09,5.61
9.329879999160767,1.11,0.22,-4.84,4.97
9.337077140808105,0.2,-0.1,-2.62,2.62
9.347035884857178,-1.0,-0.87,-1.2,1.78
9.357593059539795,-2.28,-1.28,-1.35,2.94
9.367281913757324,-2.69,-1.98,-2.78,4.34
9.417933940887451,-2.47,-2.79,-4.35,5.72
9.419928073883057,-2.24,-3.04,-4.75,6.06
9.421690940856934,-0.93,-3.0,-3.74,4.88
9.42408299446106,1.62,-3.15,-1.46,3.83
9.42655897140503,3.52,-3.75,1.52,5.36
9.42895221710205,3.36,-4.07,4.13,6.7
9.43647813796997,1.71,-4.2,5.4,7.05
9.44663405418396,0.02,-4.22,4.91,6.47
9.456650018692017,-0.68,-4.17,2.58,4.95
9.467124938964844,-0.06,-3.99,-0.77,4.06
9.517584085464478,1.32,-3.62,-3.9,5.48
9.519722938537598,2.93,-3.09,-5.61,7.04
9.521557092666626,4.44,-2.92,-5.46,7.61
9.524102210998535,5.34,-3.07,-3.53,7.09
9.526464939117432,4.6,-3.37,-0.61,5.73
9.528907060623169,2.64,-3.67,2.09,4.98
9.535875082015991,0.9,-4.53,3.31,5.68
9.54618501663208,-0.3,-5.62,3.44,6.59
9.55626106262207,-1.07,-6.07,2.94,6.82
9.566329956054688,-0.87,-5.91,2.64,6.53
9.61714792251587,-0.66,-4.06,2.21,4.66
9.620153903961182,-0.09,-1.12,0.09,1.12
9.621916055679321,2.1,0.51,-3.4,4.02
9.624332904815674,4.36,2.17,-5.51,7.35
9.626760959625244,5.36,4.31,-5.16,8.59
9.629057884216309,5.37,4.45,-3.24,7.69
9.635472059249878,4.56,2.06,-0.14,5.0
9.645584106445312,1.88,0.28,2.93,3.49
9.655633926391602,-1.72,0.29,4.57,4.89
9.665746212005615,-3.77,0.45,3.56,5.2
9.71710205078125,-3.67,0.81,1.16,3.93
9.72038221359253,-1.68,1.33,-0.83,2.29
9.72217321395874,0.55,2.21,-1.59,2.77
9.724546909332275,1.98,3.21,-1.3,3.98
9.726944923400879,2.04,3.83,-0.39,4.35
9.72932505607605,0.45,3.8,0.04,3.82
9.735011100769043,-2.35,3.87,0.01,4.52
9.745308876037598,-5.07,4.05,-0.31,6.49
9.754899978637695,-6.31,4.1,-0.82,7.56
9.7651948928833,-5.67,4.25,-1.5,7.24
9.817254066467285,-3.53,4.25,-2.54,6.08
9.81982421875,-0.77,4.19,-3.79,5.7
9.821628093719482,1.23,4.01,-4.08,5.85
9.823867082595825,1.08,3.81,-2.81,4.85
9.826319217681885,-0.96,2.9,-0.82,3.16
9.828708171844482,-4.13,1.5,1.4,4.61
9.834405899047852,-6.89,0.1,2.86,7.46
9.84503698348999,-8.16,-1.26,3.68,9.03
9.854798078536987,-7.62,-2.41,4.47,9.15
9.864744186401367,-5.54,-3.31,5.22,8.3
9.917074203491211,-2.69,-3.59,6.52,7.91
9.91939401626587,-0.03,-3.01,7.73,8.29
9.921215057373047,2.24,-2.34,7.26,7.94
9.923753023147583,3.81,-1.93,4.27,6.03
9.926137924194336,3.64,-1.02,0.82,3.86
9.928513050079346,1.79,0.97,-1.52,2.54
9.933823108673096,0.9,1.11,-1.75,2.25
9.944236993789673,0.14,-0.16,0.06,0.22
9.954204082489014,-1.62,-0.34,2.21,2.76
9.964245080947876,-2.67,-0.96,3.48,4.49
10.017098903656006,-3.19,-1.6,3.19,4.78
10.0194091796875,-2.95,-2.74,1.29,4.22
10.0211660861969,-3.12,-2.47,-0.39,3.99
10.02362608909607,-2.74,-1.5,-1.07,3.3
10.02600908279419,-1.61,-1.12,-0.84,2.13
10.028430938720703,-0.43,-1.19,0.03,1.26
10.033204078674316,0.31,-1.33,1.24,1.84
10.043735027313232,0.65,-1.56,2.54,3.05
10.053409099578857,1.13,-2.03,2.66,3.53
10.063599109649658,1.59,-2.64,0.74,3.16
10.11682415008545,2.23,-3.23,-1.91,4.36
10.119199991226196,2.98,-3.62,-4.19,6.28
10.121020078659058,3.77,-4.01,-5.1,7.5
10.123443126678467,4.23,-4.25,-3.89,7.14
10.125833988189697,3.98,-4.43,-1.34,6.1
10.128261089324951,3.06,-4.58,1.38,5.67
10.133157014846802,2.15,-4.86,3.1,6.15
10.14332103729248,1.46,-5.22,2.69,6.05
10.153001070022583,0.81,-4.97,0.56,5.06
10.163290977478027,0.72,-4.32,-1.93,4.78
10.217092990875244,0.78,-3.17,-3.17,4.55
10.219336032867432,1.1,-1.48,-2.79,3.34
10.22110891342163,2.11,0.13,-2.59,3.34
10.223217010498047,3.96,1.6,-3.5,5.52
10.225620985031128,6.33,2.46,-4.85,8.34
10.228025913238525,7.05,2.93,-5.06,9.15
10.232137203216553,6.17,2.06,-3.6,7.43
10.242745876312256,4.2,1.34,-0.26,4.41
10.252500057220459,3.32,-0.68,2.91,4.46
10.262914180755615,1.35,-1.56,4.43,4.88
10.316956996917725,-1.29,-0.1,3.22,3.47
10.319276094436646,-1.64,0.8,0.02,1.82
10.321101188659668,-0.62,1.82,-2.15,2.88
10.323610067367554,0.95,2.17,-1.7,2.91
10.325859069824219,2.11,2.14,0.02,3.0
10.328307151794434,2.43,1.97,1.88,3.64
10.331684112548828,1.48,1.89,3.06,3.88
10.342000961303711,-0.04,1.7,3.15,3.57
10.352185010910034,-1.63,1.45,1.74,2.79
10.361752986907959,-3.1,1.34,-0.29,3.38
10.417564868927002,-4.25,1.49,-2.29,5.05
10.420423984527588,-4.57,1.89,-4.19,6.48
10.422225952148438,-3.97,2.42,-5.06,6.87
10.424734115600586,-2.9,2.61,-3.98,5.57
10.427165031433105,-2.32,2.49,-1.15,3.59
10.429551124572754,-2.63,2.15,2.18,4.03
10.431462049484253,-3.99,1.84,4.16,6.05
10.441385984420776,-6.17,1.48,4.03,7.51
10.451374053955078,-7.9,0.82,2.22,8.24
10.461698055267334,-8.34,-0.12,0.34,8.34
10.517114162445068,-7.37,-1.09,0.53,7.46
10.519458055496216,-5.72,-1.79,2.6,6.53
10.521246910095215,-4.55,-1.9,4.86,6.92
10.523571968078613,-2.94,-2.36,4.8,6.1
10.52602505683899,-0.12,-3.55,1.63,3.9
10.52851915359497,3.4,-5.07,-2.7,6.67
10.530643939971924,6.21,-6.12,-4.93,10.01
10.540952205657959,5.49,-5.57,-4.0,8.78
10.55086612701416,0.64,-3.16,-1.17,3.42
10.561239004135132,-3.44,-2.34,1.18,4.32
10.617452144622803,-4.78,-3.63,1.32,6.14
10.619781970977783,-4.54,-4.46,0.71,6.4
10.621542930603027,-2.71,-4.78,-0.33,5.5
10.624099016189575,-0.78,-4.38,-1.26,4.62
10.626355171203613,0.22,-3.08,-1.18,3.3
10.628841876983643,0.35,-1.44,0.34,1.52
10.631133079528809,0.34,-0.38,2.35,2.4
10.64074993133545,0.83,-0.22,3.69,3.78
10.650866985321045,1.53,-0.49,3.76,4.08
10.660414218902588,1.96,-0.25,2.71,3.35
10.718735218048096,2.47,0.28,1.18,2.75
10.720809936523438,3.34,0.65,-0.61,3.45
10.722545146942139,4.0,0.75,-2.2,4.62
10.724932193756104,4.27,0.56,-3.02,5.25
10.72730302810669,4.62,-0.39,-3.35,5.72
10.729602098464966,4.23,-1.37,-2.94,5.33
10.731870174407959,3.08,-2.44,-1.41,4.17
10.74009108543396,2.05,-3.82,0.86,4.41
10.749730110168457,1.61,-5.18,2.48,5.96
10.760302066802979,1.52,-5.9,2.74,6.68
10.817090034484863,1.7,-6.14,1.93,6.65
10.819939136505127,2.12,-6.26,1.46,6.76
10.822269916534424,2.64,-6.47,2.2,7.32
10.8247389793396,2.96,-6.61,3.85,8.2
10.827116012573242,2.97,-6.02,4.99,8.36
10.82927417755127,4.02,-5.4,2.87,7.31
10.831188201904297,5.93,-5.28,-1.94,8.17
10.839226007461548,6.27,-3.42,-6.08,9.37
10.8491370677948,6.0,-2.6,-7.79,10.17
10.859719038009644,2.85,-0.86,-5.87,6.58
10.918071985244751,1.13,-1.0,-3.0,3.35
10.920249938964844,0.1,-2.79,-0.07,2.79
10.922044038772583,-2.34,-3.61,4.47,6.2
10.924474000930786,-4.08,-4.42,8.61,10.5
10.926989078521729,-4.11,-4.22,9.97,11.58
10.929171085357666,-2.08,-3.28,8.45,9.29
10.931079864501953,1.01,-1.63,4.9,5.26
10.93871021270752,3.7,0.35,0.09,3.71
10.948799133300781,4.88,1.82,-4.22,6.7
10.958898067474365,3.84,2.28,-5.71,7.24
11.017162084579468,1.12,1.85,-4.22,4.74
11.019296169281006,-1.68,0.86,-1.66,2.51
11.02128005027771,-3.89,0.05,0.64,3.94
11.023818016052246,-5.36,-0.02,2.58,5.94
11.026193141937256,-5.46,0.5,3.41,6.45
11.028511047363281,-3.84,1.1,2.31,4.61
11.030908107757568,-1.46,1.75,-0.21,2.28
11.038388013839722,0.78,2.33,-3.17,4.01
11.04795503616333,1.89,2.46,-5.34,6.17
11.058548927307129,1.09,2.48,-5.47,6.1
11.117655992507935,-0.95,2.32,-3.81,4.56
11.119837045669556,-2.84,1.74,-1.92,3.84
11.121610164642334,-4.01,1.14,-1.02,4.29
11.124101161956787,-4.32,0.52,-1.07,4.48
11.126509189605713,-4.08,0.05,-1.92,4.5
11.128635883331299,-3.74,-0.16,-2.84,4.69
11.130535125732422,-3.31,-0.39,-3.13,4.57
11.137549877166748,-2.81,-0.94,-2.06,3.6
11.147844076156616,-2.87,-1.82,0.49,3.43
11.157628059387207,-3.93,-2.44,3.27,5.66
11.218126058578491,-5.56,-2.17,4.4,7.41
11.220116138458252,-5.35,-1.94,2.48,6.2
11.221888065338135,-3.22,-1.82,-1.4,3.95
11.224353075027466,0.08,-1.56,-5.15,5.38
11.22667121887207,4.63,-2.4,-6.36,8.22
11.229093074798584,5.97,-0.83,-3.67,7.05
11.231500148773193,5.05,-1.22,1.55,5.42
11.236975193023682,2.17,-3.32,6.47,7.58
11.24688196182251,-2.28,-3.51,9.39,10.28
11.257426023483276,-4.24,-4.97,9.76,11.74
11.31774091720581,-5.05,-5.24,8.33,11.06
11.319892883300781,-4.66,-4.81,6.0,8.99
11.321640014648438,-3.4,-4.24,3.86,6.66
11.32412600517273,-1.88,-3.51,2.87,4.9
11.3264799118042,-0.64,-2.29,2.47,3.42
11.328792095184326,0.35,-1.41,1.68,2.22
11.331284046173096,0.85,-1.0,0.86,1.56
11.33672308921814,1.02,-0.85,0.22,1.34
11.34680986404419,0.78,-0.77,-0.6,1.24
11.356482982635498,0.38,-0.59,-1.83,1.95
11.418376922607422,0.48,-0.53,-3.36,3.43
11.420592069625854,0.97,-0.74,-4.8,4.95
11.422357082366943,1.74,-1.17,-5.39,5.78
11.424859046936035,2.17,-1.63,-4.82,5.53
11.427306175231934,2.08,-2.06,-2.86,4.09
11.42982006072998,1.54,-2.64,-0.55,3.1
11.432224035263062,0.76,-3.18,1.12,3.45
11.43612289428711,0.35,-3.73,1.48,4.02
11.446013927459717,0.48,-4.26,0.97,4.39
11.456254959106445,1.33,-4.75,-0.21,4.93
11.518342018127441,2.7,-5.56,-1.15,6.28
11.520505905151367,3.48,-5.82,-1.46,6.93
11.5222749710083,3.24,-5.59,-1.06,6.54
11.52465009689331,1.57,-5.12,0.15,5.35
11.527170181274414,-0.84,-4.67,1.55,4.99
11.529577016830444,-2.53,-4.17,2.63,5.54
11.53199291229248,-2.7,-3.37,2.33,4.9
11.535645008087158,-1.18,-2.41,0.01,2.68
11.545709133148193,2.25,-2.35,-3.27,4.61
11.55578088760376,6.06,-1.78,-5.51,8.38
11.619194984436035,7.65,-0.58,-5.97,9.72
11.621181011199951,5.75,0.07,-4.72,7.43
11.622927188873291,2.91,-1.29,-1.96,3.73
11.625237941741943,0.26,-4.09,1.52,4.37
11.627670049667358,-3.17,-5.85,6.05,8.99
11.629887104034424,-6.11,-5.7,10.23,13.2
11.632200002670288,-6.24,-5.08,11.98,14.43
11.634850978851318,-3.71,-4.24,10.93,12.29
11.645027160644531,-0.43,-2.79,7.52,8.03
11.654874086380005,2.25,-0.77,2.97,3.8
11.719441890716553,3.92,1.29,-1.28,4.32
11.721447944641113,4.5,2.82,-3.81,6.53
11.723197937011719,4.46,3.39,-3.84,6.79
11.7256920337677,4.24,2.98,-1.93,5.53
11.72816514968872,3.8,2.08,0.45,4.35
11.73037600517273,3.28,1.05,2.22,4.09
11.732622146606445,2.5,0.44,2.96,3.89
11.73475694656372,1.48,0.25,2.33,2.77
11.744983196258545,0.53,0.47,0.79,1.06
11.754426002502441,0.39,0.65,-1.09,1.32
11.819562911987305,0.75,0.79,-2.7,2.91
11.82164192199707,0.64,0.81,-3.36,3.51
11.823645114898682,0.17,0.54,-3.19,3.23
11.826111078262329,-0.66,0.19,-2.56,2.65
11.828444004058838,-1.81,0.04,-1.95,2.66
11.83091115951538,-2.68,-0.17,-1.97,3.33
11.833339214324951,-3.13,-0.5,-2.49,4.03
11.835820198059082,-3.33,-0.72,-3.0,4.53
11.843882083892822,-2.83,-1.07,-3.18,4.38
11.854359149932861,-2.11,-1.54,-2.74,3.78
11.919250011444092,-1.79,-1.89,-1.91,3.22
11.921241044998169,-1.71,-2.3,-0.89,3.0
11.923038005828857,-2.07,-2.41,0.15,3.18
11.925587177276611,-2.6,-2.31,0.71,3.54
11.927978992462158,-2.9,-2.1,0.5,3.61
11.929985046386719,-2.51,-2.07,-0.26,3.26
11.932045936584473,-1.19,-2.59,-0.92,2.99
11.933948993682861,0.39,-3.19,-0.68,3.28
11.943937063217163,1.92,-3.22,0.19,3.75
11.953419208526611,3.74,-3.87,1.14,5.5
12.01983904838562,3.97,-4.07,2.16,6.08
12.02191686630249,2.67,-3.62,3.41,5.64
12.023885011672974,1.04,-3.47,4.4,5.69
12.026378154754639,-0.66,-3.31,4.35,5.5
12.02878999710083,-1.4,-3.44,3.2,4.9
12.03115701675415,-1.28,-3.58,1.78,4.19
12.033472061157227,-0.92,-3.19,0.63,3.37
12.035906076431274,-0.32,-2.88,-0.41,2.92
12.039087057113647,0.18,-2.46,-0.56,2.52
12.048800945281982,0.5,-2.15,0.41,2.24
12.059028148651123,0.33,-2.12,1.77,2.78
12.117632865905762,-0.24,-2.34,2.61,3.51
12.119776010513306,-0.73,-2.62,2.69,3.82
12.121661186218262,-0.99,-2.69,2.29,3.66
12.124152183532715,-0.93,-2.68,1.7,3.3
12.126521110534668,-0.69,-2.56,1.22,2.91
12.128941059112549,-0.37,-2.4,0.93,2.6
12.131350994110107,-0.14,-2.2,0.95,2.4
12.138484001159668,0.01,-2.04,1.13,2.33
12.148386001586914,0.24,-1.9,1.19,2.25
12.158562183380127,0.38,-1.88,0.95,2.14
12.217375993728638,0.35,-1.85,0.53,1.95
12.219519138336182,0.22,-1.8,0.12,1.81
12.22160291671753,-0.03,-1.71,-0.2,1.72
12.223564147949219,-0.35,-1.56,-0.46,1.66
12.23867416381836,-0.62,-1.46,-0.68,1.72
12.240624904632568,-0.73,-1.45,-0.84,1.82
12.242676019668579,-0.65,-1.51,-1.15,2.0
12.244577884674072,-0.37,-1.57,-1.62,2.28
12.24767804145813,-0.18,-1.51,-2.0,2.51
12.258100032806396,-0.26,-1.39,-2.27,2.67
12.31714391708374,-0.33,-1.27,-2.48,2.8
12.319293975830078,-0.35,-1.09,-2.52,2.76
12.321429014205933,-0.36,-0.78,-2.34,2.49
12.3234281539917,-0.39,-0.64,-2.16,2.28
12.33886194229126,-0.39,-0.73,-2.1,2.25
12.340817928314209,-0.34,-0.88,-1.81,2.04
12.34282898902893,-0.14,-1.14,-1.36,1.78
12.34476900100708,0.01,-1.34,-0.55,1.44
12.34719705581665,0.01,-1.45,0.63,1.58
12.357814073562622,-0.16,-1.44,1.76,2.27
12.417463064193726,-0.34,-1.28,2.36,2.7
12.419579029083252,-0.33,-1.22,2.08,2.43
12.421648979187012,-0.21,-1.14,1.27,1.71
12.423687934875488,-0.19,-0.98,0.36,1.06
12.43846321105957,-0.42,-0.87,-0.11,0.97
12.440421104431152,-0.85,-0.96,0.04,1.28
12.442468166351318,-1.29,-1.17,0.73,1.88
12.444354057312012,-1.77,-1.25,1.84,2.84
12.446747064590454,-1.93,-1.39,2.75,3.63
12.457048892974854,-1.69,-1.7,3.1,3.91
12.516788005828857,-1.53,-1.94,2.97,3.86
12.518809080123901,-1.49,-2.17,2.43,3.58
12.520864963531494,-1.48,-2.26,1.9,3.3
12.523323059082031,-1.5,-2.11,1.52,3.0
12.538520097732544,-1.49,-1.92,1.38,2.79
12.540476083755493,-1.59,-1.8,1.46,2.81
12.542464017868042,-1.8,-1.63,1.56,2.88
12.544388055801392,-2.0,-1.53,1.6,2.98
12.546295166015625,-2.1,-1.52,1.49,2.99
12.556358098983765,-2.15,-1.47,1.28,2.9
12.616332054138184,-2.14,-1.46,0.91,2.74
12.61849308013916,-2.21,-1.39,0.64,2.68
12.620585918426514,-2.24,-1.34,0.32,2.62
12.623594999313354,-2.22,-1.35,-0.17,2.6
12.638514041900635,-2.31,-1.43,-0.55,2.77
12.640506982803345,-2.39,-1.6,-0.6,2.93
12.642448902130127,-2.35,-1.78,-0.44,2.98
12.644344091415405,-2.29,-1.91,-0.39,3.0
12.647336959838867,-2.28,-2.05,-0.44,3.09
12.715278148651123,-2.35,-2.16,-0.77,3.28
12.717473030090332,-2.44,-2.27,-1.31,3.58
12.719265937805176,-2.49,-2.41,-1.82,3.91
12.723191022872925,-2.66,-2.53,-2.1,4.22
12.725001096725464,-2.94,-2.61,-2.17,4.49
12.738550186157227,-3.26,-2.59,-2.06,4.64
12.740504026412964,-3.38,-2.59,-1.7,4.58
12.742388010025024,-3.39,-2.62,-1.25,4.46
12.744311094284058,-3.31,-2.73,-0.88,4.37
12.746602058410645,-3.21,-2.8,-0.67,4.31
12.815232992172241,-3.1,-2.95,-0.46,4.3
12.817293167114258,-3.05,-3.06,-0.24,4.32
12.819054126739502,-2.99,-3.18,-0.18,4.36
12.823477029800415,-2.98,-3.22,-0.02,4.38
12.825250148773193,-2.94,-3.25,0.07,4.38
12.838408946990967,-2.82,-3.28,0.16,4.32
12.840385913848877,-2.56,-3.33,0.48,4.22
12.842360973358154,-2.27,-3.35,0.97,4.16
12.844429016113281,-2.03,-3.45,1.43,4.25
12.846349000930786,-1.87,-3.63,1.76,4.44
12.914898872375488,-1.81,-3.8,1.97,4.64
12.917037963867188,-1.72,-4.01,2.1,4.84
12.918859004974365,-1.58,-4.23,2.07,4.96
12.921982049942017,-1.45,-4.3,1.79,4.87
12.923847198486328,-1.28,-4.34,1.38,4.73
12.93869400024414,-1.15,-4.35,1.04,4.61
12.940556049346924,-1.14,-4.35,0.92,4.59
12.94241189956665,-1.19,-4.41,1.01,4.67
12.944355964660645,-1.33,-4.44,1.1,4.76
12.946269035339355,-1.44,-4.38,1.09,4.73
13.014401912689209,-1.33,-4.35,0.85,4.62
13.01668906211853,-1.3,-4.27,0.56,4.49
13.018447875976562,-1.37,-4.19,0.23,4.41
13.02341604232788,-1.45,-4.16,-0.16,4.4
